timestamp,CPU US,CPU SY,CPU ID,MEM USED,MEM BUFF,Stellar CPU%,Stellar MEM%,PGSQL CPU%,PGSQL MEM%
2021-05-23 08:18:03,3.8,0.6,0.0,8960.5,510.8,28.7,0.8,4.0,0.5
2021-05-23 08:18:04,4.8,0.9,0.8,8960.1,510.4,40.0,0.8,9.0,0.5
2021-05-23 08:18:05,3.0,0.8,6.3,8960.1,510.4,23.0,0.8,9.0,0.5
2021-05-23 08:18:06,4.1,0.9,0.1,8960.1,510.4,29.0,0.8,9.0,0.5
2021-05-23 08:18:07,4.6,1.1,0.6,8959.0,510.3,38.0,0.8,7.0,0.5
2021-05-23 08:18:08,4.4,1.6,0.0,8959.0,510.3,37.0,0.8,8.0,0.5
2021-05-23 08:18:09,4.3,1.0,0.1,8959.0,510.3,30.7,0.8,6.9,0.5
2021-05-23 08:53:47,2.5,0.0,0.0,8768.2,513.7,18.8,0.8,6.2,0.5
2021-05-23 08:53:48,4.2,1.1,0.0,8768.2,513.7,31.0,0.8,7.0,0.5
2021-05-23 08:53:49,5.0,1.0,0.5,8768.2,513.7,38.0,0.8,8.0,0.5
2021-05-23 08:53:50,6.0,1.4,6.1,8770.6,510.9,34.0,0.8,22.0,0.5
2021-05-23 08:53:51,3.5,1.2,0.1,8770.6,510.9,28.0,0.8,1.0,0.5
2021-05-23 08:53:52,5.5,0.9,0.6,8770.6,510.9,45.0,0.8,12.0,0.5
2021-05-23 08:53:53,4.6,0.5,0.0,8773.2,508.6,35.0,0.8,8.0,0.5
2021-05-23 08:53:54,4.1,1.0,0.0,8773.2,508.6,33.7,0.8,3.0,0.5
2021-05-23 08:53:55,5.2,0.9,1.0,8773.2,508.6,43.0,0.8,9.0,0.5
2021-05-23 08:53:56,4.3,1.0,4.5,8771.8,509.8,30.0,0.8,8.0,0.5
2021-05-23 08:53:57,3.6,0.5,0.1,8771.8,509.8,32.0,0.8,7.0,0.5
2021-05-23 08:53:58,4.4,1.0,1.4,8771.8,509.8,38.0,0.8,6.0,0.5
2021-05-23 08:53:59,4.1,0.7,0.0,8772.1,509.6,36.0,0.8,5.0,0.5
2021-05-23 08:54:00,4.0,0.7,0.2,8772.1,509.6,30.7,0.8,3.0,0.5
2021-05-23 08:54:01,5.2,0.5,1.4,8772.1,509.6,43.0,0.8,9.0,0.5
2021-05-23 08:54:02,5.5,1.2,4.7,8771.5,509.8,37.0,0.8,15.0,0.5
2021-05-23 08:54:03,3.0,1.0,0.0,8771.5,509.8,26.0,0.8,3.0,0.5
2021-05-23 08:54:04,3.9,0.8,0.0,8771.5,509.8,36.0,0.8,10.0,0.5
2021-05-23 08:54:05,4.4,0.9,0.0,8771.8,509.7,37.0,0.8,6.0,0.5
2021-05-23 08:54:06,3.5,0.5,0.0,8771.8,509.7,31.7,0.8,5.9,0.5
2021-05-23 08:54:07,4.5,0.8,1.0,8771.8,509.7,33.0,0.8,6.0,0.5
2021-05-23 08:54:08,6.6,0.9,2.9,8769.8,511.2,40.0,0.8,19.0,0.5
2021-05-23 08:54:09,3.8,0.4,0.3,8769.8,511.2,29.0,0.8,7.0,0.5
2021-05-23 08:54:10,3.9,0.5,0.0,8769.8,511.2,33.0,0.8,7.0,0.5
2021-05-23 08:54:11,3.4,0.9,0.0,8771.8,509.5,37.0,0.8,3.0,0.5
2021-05-23 08:54:12,3.2,0.7,0.1,8771.8,509.5,28.0,0.8,3.0,0.5
2021-05-23 08:54:14,4.4,0.6,0.5,8766.3,514.8,33.7,0.8,5.0,0.5
2021-05-23 08:54:15,6.6,0.9,0.5,8766.3,514.8,42.0,0.8,11.0,0.5
2021-05-23 08:54:16,5.2,1.1,0.9,8766.3,514.8,37.0,0.8,14.0,0.5
2021-05-23 08:54:17,1.1,0.1,0.0,8756.0,525.0,24.0,0.8,15.0,0.5
2021-05-23 09:03:54,0.8,0.8,0.0,8765.6,509.9,13.3,0.8,0.0,0.5
2021-05-23 09:03:55,1.0,0.4,0.0,8765.6,509.9,10.0,0.8,2.0,0.5
2021-05-23 09:03:56,5.3,0.7,1.4,8765.6,509.9,35.0,0.8,13.0,0.5
2021-05-23 09:03:57,2.6,1.0,0.2,8766.0,509.5,21.0,0.8,1.0,0.5
2021-05-23 09:03:58,2.1,0.8,0.3,8766.0,509.5,19.8,0.8,2.0,0.5
2021-05-23 09:03:59,1.9,0.8,0.1,8766.0,509.5,14.0,0.8,4.0,0.5
2021-05-23 09:04:00,2.3,0.9,0.0,8764.9,510.5,13.0,0.8,1.0,0.5
2021-05-23 09:04:01,3.4,0.4,0.9,8764.9,510.5,26.0,0.8,4.0,0.5
2021-05-23 09:04:02,3.8,0.4,2.4,8764.9,510.5,29.0,0.8,8.0,0.5
2021-05-23 09:04:03,2.1,0.5,0.2,8766.6,509.0,18.0,0.8,2.0,0.5
2021-05-23 09:04:04,2.6,0.6,0.6,8766.6,509.0,18.0,0.8,3.0,0.5
2021-05-23 09:04:05,1.5,0.6,0.0,8766.6,509.0,17.8,0.8,3.0,0.5
2021-05-23 09:04:06,1.5,0.3,0.0,8766.0,509.6,8.0,0.8,3.0,0.5
2021-05-23 09:04:07,7.1,1.1,2.4,8766.0,509.6,39.0,0.8,25.0,0.5
2021-05-23 09:04:08,2.6,0.5,0.3,8766.0,509.6,22.0,0.8,2.0,0.5
2021-05-23 09:04:09,1.8,0.8,0.0,8766.7,508.9,12.0,0.8,2.0,0.5
2021-05-23 09:04:10,1.9,0.5,0.0,8766.7,508.9,16.8,0.8,3.0,0.5
2021-05-23 09:04:11,1.2,0.2,0.1,8766.7,508.9,8.0,0.8,2.0,0.5
2021-05-23 09:04:12,4.8,1.4,1.1,8765.3,510.3,34.0,0.8,13.0,0.5
2021-05-23 09:04:13,4.4,1.1,3.5,8765.3,510.3,29.0,0.8,17.0,0.5
2021-05-23 09:04:14,1.6,0.6,0.5,8765.3,510.3,11.0,0.8,1.0,0.5
2021-05-23 09:04:15,3.9,0.9,1.8,8767.3,508.2,11.9,0.8,2.0,0.5
2021-05-23 09:04:16,1.1,0.4,0.3,8767.3,508.2,14.0,0.8,1.0,0.5
2021-05-23 09:04:17,2.8,0.4,0.1,8767.3,508.2,24.0,0.8,4.0,0.5
2021-05-23 09:04:18,4.6,1.0,1.4,8765.4,510.1,31.0,0.8,11.0,0.5
2021-05-23 09:04:19,1.9,0.8,0.0,8765.4,510.1,13.0,0.8,1.0,0.5
2021-05-23 09:04:20,2.3,0.6,0.1,8765.4,510.1,14.0,0.8,3.0,0.5
2021-05-23 09:04:21,1.5,0.6,0.0,8765.0,510.5,12.9,0.8,2.0,0.5
2021-05-23 09:04:22,1.4,0.4,0.1,8765.0,510.5,13.0,0.8,2.0,0.5
2021-05-23 09:04:23,4.6,0.6,1.5,8765.0,510.5,29.0,0.8,11.0,0.5
2021-05-23 09:45:11,1.7,0.8,0.0,8841.0,510.1,26.7,0.8,0.0,0.5
2021-05-23 09:45:12,3.9,0.6,0.0,8841.0,510.1,32.0,0.8,6.0,0.5
2021-05-23 09:45:13,5.3,1.8,0.5,8841.0,510.1,38.0,0.8,7.0,0.5
2021-05-23 09:45:14,3.4,1.0,0.2,8840.6,510.5,31.7,0.8,1.0,0.5
2021-05-23 09:45:15,7.2,0.6,1.4,8840.6,510.5,42.0,0.8,20.0,0.5
2021-05-23 09:45:16,5.7,1.2,2.4,8840.6,510.5,32.0,0.8,17.0,0.5
2021-05-23 09:45:17,9.9,1.0,0.4,8825.4,525.6,23.0,0.8,5.0,0.5
2021-05-23 09:45:18,4.5,0.8,0.8,8825.4,525.6,34.0,0.8,5.0,0.5
2021-05-23 09:45:19,3.5,1.1,0.1,8825.4,525.6,28.0,0.8,5.0,0.5
2021-05-23 09:45:20,4.3,0.5,1.0,8840.3,510.7,29.7,0.8,6.9,0.5
2021-05-23 09:45:21,6.9,0.9,1.5,8840.3,510.7,43.0,0.8,19.0,0.5
2021-05-23 09:45:22,3.6,1.2,0.1,8840.3,510.7,28.0,0.8,2.0,0.5
2021-05-23 09:45:23,4.6,1.4,0.1,8839.4,511.4,37.0,0.8,8.0,0.5
2021-05-23 09:45:24,4.0,1.0,0.0,8839.4,511.4,38.0,0.8,4.0,0.5
2021-05-23 09:45:25,4.1,0.9,0.0,8839.4,511.4,36.0,0.8,5.0,0.5
2021-05-23 09:45:26,3.5,0.4,7.9,8840.1,510.8,27.7,0.8,6.9,0.5
2021-05-23 09:45:27,7.7,0.6,0.5,8840.1,510.8,46.0,0.8,26.0,0.5
2021-05-23 09:45:28,3.2,0.6,0.1,8840.1,510.8,30.0,0.8,6.0,0.5
2021-05-23 09:45:29,4.8,1.3,0.0,8840.1,510.6,44.0,0.8,6.0,0.5
2021-05-23 09:45:30,4.3,0.6,0.4,8840.1,510.6,34.0,0.8,6.0,0.5
2021-05-23 09:45:31,3.6,1.0,0.8,8840.1,510.6,29.0,0.8,4.0,0.5
2021-05-23 09:45:32,6.5,0.8,0.3,8838.6,512.1,45.0,0.8,14.0,0.5
2021-05-23 09:45:33,4.2,0.2,3.7,8838.6,512.1,25.7,0.8,7.9,0.5
2021-05-23 09:45:34,4.0,0.6,0.3,8838.6,512.1,37.0,0.8,8.0,0.5
2021-05-23 09:45:35,3.4,1.1,0.0,8840.4,511.0,36.0,0.8,7.0,0.5
2021-05-23 09:45:36,4.0,0.7,0.1,8840.4,511.0,32.0,0.8,5.0,0.5
2021-05-23 09:45:37,4.6,0.5,0.1,8840.4,511.0,35.0,0.8,5.0,0.5
2021-05-23 09:45:38,7.4,0.5,0.5,8839.3,511.9,45.5,0.8,19.8,0.5
2021-05-23 09:45:39,3.4,0.5,2.0,8839.3,511.9,26.0,0.8,6.0,0.5
2021-05-23 09:45:40,4.1,0.8,0.1,8839.3,511.9,36.0,0.8,6.0,0.5
2021-05-23 10:10:38,5.0,0.8,0.8,8814.7,510.9,33.3,0.8,6.7,0.5
2021-05-23 10:10:39,4.5,1.1,2.8,8814.7,510.9,34.0,0.8,10.0,0.5
2021-05-23 10:10:40,1.8,0.8,0.0,8814.7,510.9,15.0,0.8,2.0,0.5
2021-05-23 10:10:41,2.5,0.9,0.6,8814.7,510.7,18.0,0.8,4.0,0.5
2021-05-23 10:10:42,1.5,0.6,0.1,8814.7,510.7,16.0,0.8,4.0,0.5
2021-05-23 10:10:43,1.5,0.2,0.0,8814.7,510.7,12.9,0.8,1.0,0.5
2021-05-23 10:10:44,5.3,0.9,2.1,8813.6,511.6,33.0,0.8,22.0,0.5
2021-05-23 10:10:45,3.2,0.9,0.4,8813.6,511.6,24.0,0.8,5.0,0.5
2021-05-23 10:10:46,2.6,0.5,0.2,8813.6,511.6,21.0,0.8,4.0,0.5
2021-05-23 10:10:47,3.1,0.8,0.0,8815.4,509.9,23.0,0.8,4.0,0.5
2021-05-23 10:10:48,1.5,0.6,0.0,8815.4,509.9,12.9,0.8,1.0,0.5
2021-05-23 10:10:49,4.2,0.8,0.8,8815.4,509.9,32.0,0.8,11.0,0.5
2021-05-23 10:10:50,3.7,0.6,1.6,8813.3,511.9,32.0,0.8,7.0,0.5
2021-05-23 10:10:51,1.6,0.8,0.0,8813.3,511.9,17.0,0.8,4.0,0.5
2021-05-23 10:10:52,1.8,0.5,0.0,8813.3,511.9,16.0,0.8,3.0,0.5
2021-05-23 10:10:53,2.5,0.8,0.0,8815.5,509.7,18.8,0.8,2.0,0.5
2021-05-23 10:10:54,3.5,0.9,0.0,8815.5,509.7,27.0,0.8,4.0,0.5
2021-05-23 10:10:55,8.0,1.7,2.5,8815.5,509.7,41.0,0.8,36.0,0.5
2021-05-23 10:10:56,6.0,1.6,0.7,8811.1,514.1,47.0,0.8,13.0,0.5
2021-05-23 10:10:57,5.9,0.9,0.5,8811.1,514.1,43.0,0.8,10.0,0.5
2021-05-23 10:10:58,3.9,0.9,0.3,8811.1,514.1,32.0,0.8,4.0,0.5
2021-05-23 10:10:59,3.9,1.4,0.0,8811.1,514.1,33.0,0.8,1.0,0.5
2021-05-23 10:11:00,5.3,0.6,0.1,8811.1,514.1,37.6,0.8,6.9,0.5
2021-05-23 10:11:01,7.0,1.0,2.9,8811.1,514.1,46.0,0.8,21.0,0.5
2021-05-23 10:11:02,5.0,0.8,0.3,8807.1,517.5,43.0,0.8,8.0,0.5
2021-05-23 10:11:03,5.2,1.0,0.5,8807.1,517.5,41.0,0.8,9.0,0.5
2021-05-23 10:11:04,4.5,1.5,0.2,8807.1,517.5,40.0,0.8,4.0,0.5
2021-05-23 10:11:05,4.2,1.2,0.2,8802.4,522.0,35.0,0.8,5.0,0.5
2021-05-23 10:11:06,4.5,0.8,1.4,8802.4,522.0,40.0,0.8,6.0,0.5
2021-05-23 10:11:07,5.7,0.6,3.1,8802.4,522.0,33.7,0.8,15.8,0.5
2021-05-23 10:33:44,3.3,0.8,0.8,8777.5,510.0,40.0,0.8,6.7,0.5
2021-05-23 10:33:45,4.5,1.7,0.4,8777.5,510.0,37.6,0.8,7.9,0.5
2021-05-23 10:33:46,4.3,1.5,0.0,8777.5,510.0,39.0,0.8,4.0,0.5
2021-05-23 10:33:47,4.9,0.8,0.0,8778.8,508.6,41.0,0.8,5.0,0.5
2021-05-23 10:33:48,6.3,0.5,1.3,8778.8,508.6,45.0,0.8,12.0,0.5
2021-05-23 10:33:49,7.1,0.6,0.4,8778.8,508.6,48.0,0.8,27.0,0.5
2021-05-23 10:33:50,7.2,1.0,0.7,8778.1,509.3,47.0,0.8,23.0,0.5
2021-05-23 10:33:51,4.5,1.5,0.6,8778.1,509.3,37.0,0.8,9.0,0.5
2021-05-23 10:33:52,3.8,1.0,2.6,8778.1,509.3,33.7,0.8,5.9,0.5
2021-05-23 10:33:53,3.6,0.8,0.0,8776.4,511.0,34.0,0.8,6.0,0.5
2021-05-23 10:33:54,5.4,0.5,0.0,8776.4,511.0,42.0,0.8,8.0,0.5
2021-05-23 10:33:55,5.5,1.0,3.4,8776.4,511.0,36.0,0.8,18.0,0.5
2021-05-23 10:33:56,3.2,0.6,0.0,8774.9,512.2,31.0,0.8,3.0,0.5
2021-05-23 10:33:57,5.1,0.6,0.2,8774.9,512.2,42.0,0.8,7.0,0.5
2021-05-23 10:33:58,4.1,1.4,0.1,8774.9,512.2,38.0,0.8,7.0,0.5
2021-05-23 10:33:59,4.6,1.0,0.0,8777.7,509.4,40.6,0.8,5.9,0.5
2021-05-23 10:34:00,5.2,0.7,0.7,8777.7,509.4,38.0,0.8,8.0,0.5
2021-05-23 10:34:01,5.4,0.9,0.1,8777.7,509.4,43.0,0.8,14.0,0.5
2021-05-23 10:34:02,6.2,1.9,1.6,8777.3,509.5,40.0,0.8,21.0,0.5
2021-05-23 10:34:03,4.1,1.4,0.3,8777.3,509.5,36.0,0.8,10.0,0.5
2021-05-23 10:34:04,5.6,1.5,0.1,8777.3,509.5,46.0,0.8,12.0,0.5
2021-05-23 10:34:05,4.9,1.3,0.4,8778.4,508.6,43.0,0.8,11.0,0.5
2021-05-23 10:34:06,5.0,1.5,0.0,8778.4,508.6,41.6,0.8,6.9,0.5
2021-05-23 10:34:07,5.6,1.0,2.8,8778.4,508.6,39.0,0.8,12.0,0.5
2021-05-23 10:34:08,4.0,0.9,4.9,8776.9,510.0,30.0,0.8,12.0,0.5
2021-05-23 10:34:09,5.3,0.6,2.5,8776.9,510.0,48.0,0.8,10.0,0.5
2021-05-23 10:34:10,4.4,0.9,0.1,8776.9,510.0,41.0,0.8,7.0,0.5
2021-05-23 10:34:11,4.1,1.0,0.0,8776.6,510.3,32.0,0.8,4.0,0.5
2021-05-23 10:34:12,4.9,1.0,0.1,8776.6,510.3,39.6,0.8,5.9,0.5
2021-05-23 10:34:13,4.4,0.6,0.3,8776.6,510.3,35.0,0.8,10.0,0.5
2021-05-23 11:23:34,0.0,0.0,0.0,8712.2,511.9,60.0,0.8,26.7,0.5
2021-05-23 11:23:35,7.3,0.9,1.0,8712.2,511.9,41.0,0.8,26.0,0.5
2021-05-23 11:23:36,5.9,0.4,2.5,8712.2,511.9,36.0,0.8,14.0,0.5
2021-05-23 11:23:37,3.5,1.4,0.0,8713.5,511.2,28.0,0.8,4.0,0.5
2021-05-23 11:23:38,6.0,1.5,0.4,8713.5,511.2,46.0,0.8,14.0,0.5
2021-05-23 11:23:39,5.1,1.1,0.1,8713.5,511.2,42.0,0.8,8.0,0.5
2021-05-23 11:23:40,6.7,1.0,0.0,8713.1,511.7,50.0,0.8,9.0,0.5
2021-05-23 11:23:41,7.9,0.7,1.4,8713.1,511.7,52.5,0.8,18.8,0.5
2021-05-23 11:23:42,3.8,0.6,8.1,8713.1,511.7,28.0,0.8,7.0,0.5
2021-05-23 11:23:43,5.7,1.7,4.2,8713.6,511.0,49.0,0.8,11.0,0.5
2021-05-23 11:23:44,4.0,1.4,0.3,8713.6,511.0,33.0,0.8,8.0,0.5
2021-05-23 11:23:45,4.8,1.1,0.0,8713.6,511.0,44.0,0.8,6.0,0.5
2021-05-23 11:23:46,6.1,0.6,1.4,8712.2,512.4,45.0,0.8,13.0,0.5
2021-05-23 11:23:47,5.2,0.8,1.9,8712.2,512.4,39.6,0.8,9.9,0.5
2021-05-23 11:23:48,4.4,1.5,0.6,8712.2,512.4,39.0,0.8,6.0,0.5
2021-05-23 11:23:49,5.4,1.4,0.0,8713.8,510.7,45.0,0.8,15.0,0.5
2021-05-23 11:23:50,4.6,0.9,0.0,8713.8,510.7,38.0,0.8,7.0,0.5
2021-05-23 11:23:51,4.5,0.6,0.0,8713.8,510.7,38.0,0.8,4.0,0.5
2021-05-23 11:23:52,7.2,0.6,0.8,8711.3,513.1,45.0,0.8,21.0,0.5
2021-05-23 11:23:53,8.3,1.3,2.3,8711.3,513.1,57.0,0.8,17.0,0.5
2021-05-23 11:23:54,4.0,1.1,3.0,8711.3,513.1,32.7,0.8,5.9,0.5
2021-05-23 11:23:55,5.1,1.0,0.1,8712.1,511.9,39.0,0.8,14.0,0.5
2021-05-23 11:23:56,4.9,1.5,0.0,8712.1,511.9,39.0,0.8,9.0,0.5
2021-05-23 11:23:57,5.9,0.7,0.6,8712.1,511.9,42.0,0.8,8.0,0.5
2021-05-23 11:23:58,6.4,1.2,0.9,8710.5,513.4,48.0,0.8,11.0,0.5
2021-05-23 11:23:59,9.1,1.0,0.0,8710.5,513.4,65.0,0.8,15.0,0.5
2021-05-23 11:24:00,5.4,0.6,4.5,8710.5,513.4,31.0,0.8,13.0,0.5
2021-05-23 11:24:01,4.8,1.1,0.0,8712.0,511.3,40.6,0.8,10.9,0.5
2021-05-23 11:24:02,3.7,0.9,0.4,8712.0,511.3,30.0,0.8,8.0,0.5
2021-05-23 11:24:03,3.5,0.4,0.0,8712.0,511.3,34.0,0.8,3.0,0.5
2021-05-23 11:45:01,0.8,0.0,0.0,8721.8,510.9,6.7,0.8,6.7,0.5
2021-05-23 11:45:02,4.5,1.1,1.2,8721.8,510.9,32.0,0.8,11.0,0.5
2021-05-23 11:45:03,2.4,0.7,0.0,8721.8,510.9,22.0,0.8,4.0,0.5
2021-05-23 11:45:04,2.5,0.9,0.0,8722.6,510.0,21.8,0.8,4.0,0.5
2021-05-23 11:45:05,1.9,0.6,0.0,8722.6,510.0,15.0,0.8,3.0,0.5
2021-05-23 11:45:06,1.0,0.8,0.4,8722.6,510.0,8.0,0.8,2.0,0.5
2021-05-23 11:45:07,4.6,1.4,0.3,8720.0,512.6,33.0,0.8,7.0,0.5
2021-05-23 11:45:08,3.9,1.2,0.2,8720.0,512.6,29.0,0.8,10.0,0.5
2021-05-23 11:45:09,1.9,0.1,0.0,8720.0,512.6,15.8,0.8,3.0,0.5
2021-05-23 11:45:10,3.6,0.8,0.1,8722.0,510.8,35.0,0.8,4.0,0.5
2021-05-23 11:45:11,3.4,0.8,0.4,8722.0,510.8,29.0,0.8,5.0,0.5
2021-05-23 11:45:12,2.5,0.0,0.1,8722.0,510.8,23.0,0.8,1.0,0.5
2021-05-23 11:45:13,2.9,1.0,1.0,8722.4,510.4,21.0,0.8,3.0,0.5
2021-05-23 11:45:14,5.1,0.4,6.0,8722.4,510.4,32.0,0.8,11.0,0.5
2021-05-23 11:45:15,7.1,0.8,1.8,8722.4,510.4,40.6,0.8,25.7,0.5
2021-05-23 11:45:16,1.8,0.6,0.0,8721.6,511.1,18.0,0.8,2.0,0.5
2021-05-23 11:45:17,3.9,0.7,1.1,8721.6,511.1,20.0,0.8,4.0,0.5
2021-05-23 11:45:18,2.5,1.1,0.5,8721.6,511.1,15.0,0.8,6.0,0.5
2021-05-23 11:45:19,1.9,0.3,0.0,8720.6,512.1,14.0,0.8,2.0,0.5
2021-05-23 11:45:20,4.8,1.4,1.9,8720.6,512.1,37.0,0.8,12.0,0.5
2021-05-23 11:45:21,2.5,0.9,0.1,8720.6,512.1,22.8,0.8,3.0,0.5
2021-05-23 11:45:22,2.1,0.1,0.0,8721.4,511.2,18.0,0.8,5.0,0.5
2021-05-23 11:45:23,1.1,0.4,0.1,8721.4,511.2,10.0,0.8,2.0,0.5
2021-05-23 11:45:24,1.1,0.0,0.0,8721.4,511.2,8.0,0.8,2.0,0.5
2021-05-23 11:45:25,5.9,1.1,0.1,8719.7,512.8,40.0,0.8,13.0,0.5
2021-05-23 11:45:26,2.7,0.5,5.0,8719.7,512.8,16.0,0.8,7.0,0.5
2021-05-23 11:45:27,2.6,0.5,0.0,8719.7,512.8,21.8,0.8,3.0,0.5
2021-05-23 11:45:28,1.6,0.5,0.3,8721.6,510.9,19.0,0.8,3.0,0.5
2021-05-23 11:45:29,1.2,1.0,0.0,8721.6,510.9,8.0,0.8,3.0,0.5
2021-05-23 11:45:30,3.2,0.7,0.5,8721.6,510.9,22.0,0.8,3.0,0.5
2021-05-23 12:29:28,1.7,0.0,0.0,8934.7,507.8,13.3,0.8,0.0,0.5
2021-05-23 12:29:29,1.0,0.5,0.1,8934.7,507.8,8.0,0.8,2.0,0.5
2021-05-23 12:29:30,3.0,0.5,0.0,8934.7,507.8,22.0,0.8,3.0,0.5
2021-05-23 12:29:31,6.9,0.7,2.2,8934.8,507.4,41.6,0.8,28.7,0.5
2021-05-23 12:29:32,2.2,0.7,0.0,8934.8,507.4,18.0,0.8,3.0,0.5
2021-05-23 12:29:33,3.0,1.0,0.0,8934.8,507.4,19.0,0.8,5.0,0.5
2021-05-23 12:29:34,1.9,0.5,0.0,8934.2,508.0,14.0,0.8,3.0,0.5
2021-05-23 12:29:35,5.3,1.4,0.7,8934.2,508.0,41.0,0.8,10.0,0.5
2021-05-23 12:29:36,3.5,0.9,0.8,8934.2,508.0,29.0,0.8,3.0,0.5
2021-05-23 12:29:37,6.9,1.3,1.5,8933.2,508.9,48.5,0.8,16.8,0.5
2021-05-23 12:29:38,6.3,0.9,1.5,8933.2,508.9,43.0,0.8,20.0,0.5
2021-05-23 12:29:39,3.8,1.0,1.5,8933.2,508.9,28.0,0.8,15.0,0.5
2021-05-23 12:29:40,4.3,1.3,3.4,8934.2,507.7,23.0,0.8,15.0,0.5
2021-05-23 12:29:41,3.4,1.7,0.5,8934.2,507.7,26.0,0.8,5.0,0.5
2021-05-23 12:29:42,4.4,1.0,1.7,8934.2,507.7,39.0,0.8,6.0,0.5
2021-05-23 12:29:43,6.2,0.7,0.6,8933.3,508.6,46.5,0.8,7.9,0.5
2021-05-23 12:29:44,4.3,1.0,5.3,8933.3,508.6,30.0,0.8,12.0,0.5
2021-05-23 12:29:45,5.4,1.6,0.1,8933.3,508.6,40.0,0.8,15.0,0.5
2021-05-23 12:29:46,4.0,1.4,0.9,8933.1,508.5,39.0,0.8,11.0,0.5
2021-05-23 12:29:47,4.2,1.2,0.9,8933.1,508.5,38.0,0.8,5.0,0.5
2021-05-23 12:29:48,4.5,0.5,2.6,8933.1,508.5,34.0,0.8,4.0,0.5
2021-05-23 12:29:49,4.7,0.5,0.8,8933.0,508.6,37.6,0.8,7.9,0.5
2021-05-23 12:29:50,3.4,0.5,0.0,8933.0,508.6,25.0,0.8,6.0,0.5
2021-05-23 12:29:51,6.2,0.6,0.0,8933.0,508.6,41.0,0.8,14.0,0.5
2021-05-23 12:29:52,3.4,1.6,0.0,8931.8,509.7,16.0,0.8,13.0,0.5
2021-05-23 12:29:53,5.6,1.1,7.5,8931.8,509.7,43.0,0.8,5.0,0.5
2021-05-23 12:29:54,2.3,0.5,0.8,8931.8,509.7,20.0,0.8,2.0,0.5
2021-05-23 12:29:55,3.0,0.4,0.5,8947.5,510.4,24.8,0.8,5.9,0.5
2021-05-23 12:29:56,6.8,0.7,3.2,8947.5,510.4,45.0,0.8,18.0,0.5
2021-05-23 12:29:57,5.2,0.6,2.5,8947.5,510.4,34.0,0.8,14.0,0.5
2021-05-23 12:42:55,0.8,0.8,1.7,8995.1,511.5,20.0,0.8,0.0,0.5
2021-05-23 12:42:56,2.5,0.6,1.1,8995.1,511.5,20.8,0.8,5.0,0.5
2021-05-23 12:42:57,2.7,0.7,0.2,8995.1,511.5,16.0,0.8,3.0,0.5
2021-05-23 12:42:58,7.2,1.2,1.7,8995.2,511.3,39.0,0.8,25.0,0.5
2021-05-23 12:42:59,3.0,0.3,1.1,8995.2,511.3,24.0,0.8,5.0,0.5
2021-05-23 12:43:00,2.9,0.5,1.3,8995.2,511.3,19.0,0.8,4.0,0.5
2021-05-23 12:43:01,2.3,0.6,0.4,8996.9,509.7,15.8,0.8,3.0,0.5
2021-05-23 12:43:02,2.2,0.9,0.5,8996.9,509.7,17.0,0.8,3.0,0.5
2021-05-23 12:43:03,5.5,0.6,2.4,8996.9,509.7,38.0,0.8,11.0,0.5
2021-05-23 12:43:04,3.2,1.0,2.5,8996.6,509.9,27.0,0.8,7.0,0.5
2021-05-23 12:43:05,2.2,0.7,0.0,8996.6,509.9,19.0,0.8,3.0,0.5
2021-05-23 12:43:06,1.5,0.8,0.4,8996.6,509.9,17.0,0.8,2.0,0.5
2021-05-23 12:43:07,1.5,0.1,0.0,8996.6,509.9,12.9,0.8,3.0,0.5
2021-05-23 12:43:08,3.0,0.6,0.3,8996.6,509.9,27.0,0.8,3.0,0.5
2021-05-23 12:43:09,5.0,0.6,1.9,8996.6,509.9,37.0,0.8,15.0,0.5
2021-05-23 12:43:10,2.5,0.5,0.1,8996.7,509.8,20.0,0.8,3.0,0.5
2021-05-23 12:43:11,3.3,0.6,0.3,8996.7,509.8,24.0,0.8,4.0,0.5
2021-05-23 12:43:12,2.8,0.4,0.0,8996.7,509.8,19.8,0.8,5.0,0.5
2021-05-23 12:43:13,2.4,1.0,0.1,8995.9,510.6,16.0,0.8,3.0,0.5
2021-05-23 12:43:14,6.7,1.0,1.5,8995.9,510.6,41.0,0.8,23.0,0.5
2021-05-23 12:43:15,6.1,0.9,1.5,8995.9,510.6,37.0,0.8,22.0,0.5
2021-05-23 12:43:16,1.8,0.5,0.0,8996.8,509.9,17.0,0.8,2.0,0.5
2021-05-23 12:43:17,1.9,1.0,0.3,8996.8,509.9,11.0,0.8,4.0,0.5
2021-05-23 12:43:18,2.2,1.5,0.8,8996.8,509.9,16.8,0.8,3.0,0.5
2021-05-23 12:43:19,4.1,1.2,0.2,8994.9,511.8,32.0,0.8,5.0,0.5
2021-05-23 12:43:20,5.3,0.6,1.6,8994.9,511.8,33.0,0.8,18.0,0.5
2021-05-23 12:43:21,2.0,0.6,0.9,8994.9,511.8,16.0,0.8,3.0,0.5
2021-05-23 12:43:22,1.3,0.3,0.6,8996.1,510.6,14.0,0.8,3.0,0.5
2021-05-23 12:43:23,2.3,0.6,0.1,8996.1,510.6,15.0,0.8,2.0,0.5
2021-05-23 12:43:24,2.3,0.8,0.1,8996.1,510.6,17.0,0.8,4.0,0.5
2021-05-23 13:32:46,4.9,0.8,1.6,8787.8,511.6,40.0,0.8,6.7,0.5
