timestamp,rx,tx
2021-05-29 13:00:00+02:00,178703876,254430646
2021-05-29 13:05:00+02:00,190667359,270688963
2021-05-29 13:10:00+02:00,185142492,261104658
2021-05-29 13:15:00+02:00,201160206,278399061
2021-05-29 13:20:00+02:00,186916341,262966610
2021-05-29 13:25:00+02:00,200792597,284122538
2021-05-29 13:30:00+02:00,195232262,268730757
2021-05-29 13:35:00+02:00,183875579,262410179
2021-05-29 13:40:00+02:00,183806713,255885584
2021-05-29 13:45:00+02:00,176112288,253534708
2021-05-29 13:50:00+02:00,180207416,259117432
2021-05-29 13:55:00+02:00,171705468,250059274
2021-05-29 14:00:00+02:00,188769774,260409385
2021-05-29 14:05:00+02:00,189525611,277799601
2021-05-29 14:10:00+02:00,179468621,252805046
2021-05-29 14:15:00+02:00,188013095,268271585
2021-05-29 14:20:00+02:00,181009718,261519372
2021-05-29 14:25:00+02:00,175427015,249098297
2021-05-29 14:30:00+02:00,170959766,249708318
2021-05-29 14:35:00+02:00,174125702,244071039
2021-05-29 14:40:00+02:00,182465024,250289748
2021-05-29 14:45:00+02:00,178216551,243961050
2021-05-29 14:50:00+02:00,208671250,296321376
2021-05-29 14:55:00+02:00,182957864,252197600
2021-05-29 15:00:00+02:00,180827893,251012407
2021-05-29 15:05:00+02:00,177350638,243815951
2021-05-29 15:10:00+02:00,185672382,259661748
2021-05-29 15:15:00+02:00,177182791,241148671
2021-05-29 15:20:00+02:00,177520455,244896345
2021-05-29 15:25:00+02:00,194931051,278575779
2021-05-29 15:30:00+02:00,213743159,277401602
2021-05-29 15:35:00+02:00,210590132,299098910
2021-05-29 15:40:00+02:00,195174962,279970175
2021-05-29 15:45:00+02:00,201548384,278080698
2021-05-29 15:50:00+02:00,186998043,277173715
2021-05-29 15:55:00+02:00,198789208,281937522
2021-05-29 16:00:00+02:00,198392416,299170372
2021-05-29 16:05:00+02:00,197291907,277205973
2021-05-29 16:10:00+02:00,189165377,277930666
2021-05-29 16:15:00+02:00,191619560,274823606
2021-05-29 16:20:00+02:00,191961692,273901206
2021-05-29 16:25:00+02:00,190421991,276299514
2021-05-29 16:30:00+02:00,191654750,284898288
2021-05-29 16:35:00+02:00,194761196,271774668
2021-05-29 16:40:00+02:00,185541704,268468082
2021-05-29 16:45:00+02:00,193040505,274058735
2021-05-29 16:50:00+02:00,191850448,279044163
2021-05-29 16:55:00+02:00,170690126,244865933
2021-05-29 17:00:00+02:00,174147017,248562899
2021-05-29 17:05:00+02:00,183605512,263808367
2021-05-29 17:10:00+02:00,181026646,254199196
2021-05-29 17:15:00+02:00,197248183,280894413
2021-05-29 17:20:00+02:00,179907805,248824282
2021-05-29 17:25:00+02:00,183047197,262169201
2021-05-29 17:30:00+02:00,187394342,271911627
2021-05-29 17:35:00+02:00,175008459,256614351
2021-05-29 17:40:00+02:00,169727941,238999808
2021-05-29 17:45:00+02:00,173987850,241229588
2021-05-29 17:50:00+02:00,172408177,245989558
2021-05-29 17:55:00+02:00,168207955,240648180
2021-05-29 18:00:00+02:00,185106830,263062561
2021-05-29 18:05:00+02:00,178151967,252700294
2021-05-29 18:10:00+02:00,167103427,226367141
2021-05-29 18:15:00+02:00,169522709,237338558
2021-05-29 18:20:00+02:00,160698011,229317501
2021-05-29 18:25:00+02:00,163853971,231845043
2021-05-29 18:30:00+02:00,168471657,241782491
2021-05-29 18:35:00+02:00,166495472,225068366
2021-05-29 18:40:00+02:00,165676270,236305465
2021-05-29 18:45:00+02:00,163627792,233770914
2021-05-29 18:50:00+02:00,173014611,246867031
2021-05-29 18:55:00+02:00,166031971,233140132
2021-05-29 19:00:00+02:00,159833838,219900173
2021-05-29 19:05:00+02:00,170726276,235666032
2021-05-29 19:10:00+02:00,165052373,230512760
2021-05-29 19:15:00+02:00,178448016,253185063
2021-05-29 19:20:00+02:00,183683222,260255627
2021-05-29 19:25:00+02:00,174996751,246504672
2021-05-29 19:30:00+02:00,173142220,239301783
2021-05-29 19:35:00+02:00,168596152,239463062
2021-05-29 19:40:00+02:00,175405291,251436320
2021-05-29 19:45:00+02:00,192357221,273858279
2021-05-29 19:50:00+02:00,234140811,312592785
2021-05-29 19:55:00+02:00,201836226,264944896
2021-05-29 20:00:00+02:00,191307499,261953059
2021-05-29 20:05:00+02:00,230155741,316360512
2021-05-29 20:10:00+02:00,192023892,261878430
2021-05-29 20:15:00+02:00,203813337,285996804
2021-05-29 20:20:00+02:00,260138003,372888285
2021-05-29 20:25:00+02:00,211648283,315653322
2021-05-29 20:30:00+02:00,212488041,299314993
2021-05-29 20:35:00+02:00,186504735,277916710
2021-05-29 20:40:00+02:00,185289472,267418809
2021-05-29 20:45:00+02:00,195341573,274866904
2021-05-29 20:50:00+02:00,190954657,262999772
2021-05-29 20:55:00+02:00,189550795,268640045
2021-05-29 21:00:00+02:00,188179047,262196484
2021-05-29 21:05:00+02:00,196118598,268077243
2021-05-29 21:10:00+02:00,182776348,253672216
2021-05-29 21:15:00+02:00,183305899,255756289
2021-05-29 21:20:00+02:00,183456180,254975101
2021-05-29 21:25:00+02:00,171816683,242856447
2021-05-29 21:30:00+02:00,185473319,256472005
2021-05-29 21:35:00+02:00,183852513,267488885
2021-05-29 21:40:00+02:00,190992502,270832663
2021-05-29 21:45:00+02:00,184904458,265629865
2021-05-29 21:50:00+02:00,207901202,301612054
2021-05-29 21:55:00+02:00,191538195,271473219
2021-05-29 22:00:00+02:00,205027240,299309796
2021-05-29 22:05:00+02:00,199599474,281528491
2021-05-29 22:10:00+02:00,201119994,273514520
2021-05-29 22:15:00+02:00,209716379,293012950
2021-05-29 22:20:00+02:00,188627873,275253055
2021-05-29 22:25:00+02:00,190710965,274133782
2021-05-29 22:30:00+02:00,207327398,290835498
2021-05-29 22:35:00+02:00,261652671,381369233
2021-05-29 22:40:00+02:00,190500051,263090687
2021-05-29 22:45:00+02:00,206269059,284080770
2021-05-29 22:50:00+02:00,199134848,273111537
2021-05-29 22:55:00+02:00,204613930,276512957
2021-05-29 23:00:00+02:00,189541307,267976896
2021-05-29 23:05:00+02:00,206010431,275795153
2021-05-29 23:10:00+02:00,183418289,247683657
2021-05-29 23:15:00+02:00,199684335,271596021
2021-05-29 23:20:00+02:00,176352424,243010835
2021-05-29 23:25:00+02:00,209086921,287581655
2021-05-29 23:30:00+02:00,183753633,247455141
2021-05-29 23:35:00+02:00,183186838,259004862
2021-05-29 23:40:00+02:00,192078855,273605644
2021-05-29 23:45:00+02:00,212701154,312546888
2021-05-29 23:50:00+02:00,193928582,267206332
2021-05-29 23:55:00+02:00,223248371,307062229
2021-05-30 00:00:00+02:00,204714652,300924855
2021-05-30 00:05:00+02:00,196285577,277767415
2021-05-30 00:10:00+02:00,195656084,281859172
2021-05-30 00:15:00+02:00,228237415,315727082
2021-05-30 00:20:00+02:00,213060747,313367985
2021-05-30 00:25:00+02:00,207746448,318947775
2021-05-30 00:30:00+02:00,208053768,312987546
2021-05-30 00:35:00+02:00,206391496,300250480
2021-05-30 00:40:00+02:00,200288416,293468914
2021-05-30 00:45:00+02:00,194317696,294295178
2021-05-30 00:50:00+02:00,205075263,298705331
2021-05-30 00:55:00+02:00,202561290,287256893
2021-05-30 01:00:00+02:00,203462869,288076587
2021-05-30 01:05:00+02:00,201578988,272388450
2021-05-30 01:10:00+02:00,195521405,276261738
2021-05-30 01:15:00+02:00,184025546,256343014
2021-05-30 01:20:00+02:00,192256977,272117840
2021-05-30 01:25:00+02:00,184704808,252298276
2021-05-30 01:30:00+02:00,191628113,265957831
2021-05-30 01:35:00+02:00,191523430,269885833
2021-05-30 01:40:00+02:00,213468999,299074659
2021-05-30 01:45:00+02:00,184168716,251317667
2021-05-30 01:50:00+02:00,187755504,264186348
2021-05-30 01:55:00+02:00,183835411,261370934
2021-05-30 02:00:00+02:00,200342244,293083415
2021-05-30 02:05:00+02:00,194268587,274125939
2021-05-30 02:10:00+02:00,192831912,273342137
2021-05-30 02:15:00+02:00,192975825,265726878
2021-05-30 02:20:00+02:00,190222805,258683049
2021-05-30 02:25:00+02:00,179800555,245019577
2021-05-30 02:30:00+02:00,187248755,266452522
2021-05-30 02:35:00+02:00,219577764,303766266
2021-05-30 02:40:00+02:00,186586525,265033666
2021-05-30 02:45:00+02:00,195234351,274213555
2021-05-30 02:50:00+02:00,194915589,272129947
2021-05-30 02:55:00+02:00,181694722,257837964
2021-05-30 03:00:00+02:00,203272345,272557182
2021-05-30 03:05:00+02:00,198740520,278566710
2021-05-30 03:10:00+02:00,191995099,263078536
2021-05-30 03:15:00+02:00,189194556,263519661
2021-05-30 03:20:00+02:00,184843556,257402775
2021-05-30 03:25:00+02:00,178920649,255768692
2021-05-30 03:30:00+02:00,178223017,247990526
2021-05-30 03:35:00+02:00,176337131,245791267
2021-05-30 03:40:00+02:00,193526718,248391902
2021-05-30 03:45:00+02:00,180999879,236788373
2021-05-30 03:50:00+02:00,172239114,227967056
2021-05-30 03:55:00+02:00,164983008,228914948
2021-05-30 04:00:00+02:00,167241300,221817548
2021-05-30 04:05:00+02:00,197343080,248870824
2021-05-30 04:10:00+02:00,176718856,242811090
2021-05-30 04:15:00+02:00,193525111,261013048
2021-05-30 04:20:00+02:00,196417919,251236832
2021-05-30 04:25:00+02:00,171314929,226430578
2021-05-30 04:30:00+02:00,189286804,248566186
2021-05-30 04:35:00+02:00,183132160,251476416
2021-05-30 04:40:00+02:00,182664128,235920265
2021-05-30 04:45:00+02:00,174106020,236986844
2021-05-30 04:50:00+02:00,175929951,247714829
2021-05-30 04:55:00+02:00,231832707,289340709
2021-05-30 05:00:00+02:00,240340085,324337961
2021-05-30 05:05:00+02:00,190628674,259970998
2021-05-30 05:10:00+02:00,196228914,271904749
2021-05-30 05:15:00+02:00,192406312,262905102
2021-05-30 05:20:00+02:00,178719991,255552207
2021-05-30 05:25:00+02:00,182139665,253265760
2021-05-30 05:30:00+02:00,179446583,249620669
2021-05-30 05:35:00+02:00,188276793,255343917
2021-05-30 05:40:00+02:00,186336432,246928933
2021-05-30 05:45:00+02:00,175595115,235087981
2021-05-30 05:50:00+02:00,174121013,241295223
2021-05-30 05:55:00+02:00,174469743,240038401
2021-05-30 06:00:00+02:00,186764217,246931429
2021-05-30 06:05:00+02:00,181895374,250255657
2021-05-30 06:10:00+02:00,193984998,268932555
2021-05-30 06:15:00+02:00,175019039,241320324
2021-05-30 06:20:00+02:00,175233315,243589413
2021-05-30 06:25:00+02:00,179865882,245702746
2021-05-30 06:30:00+02:00,204319834,266316815
2021-05-30 06:35:00+02:00,193941483,269608391
2021-05-30 06:40:00+02:00,198457561,278910531
2021-05-30 06:45:00+02:00,201923728,286824864
2021-05-30 06:50:00+02:00,180258548,255366217
2021-05-30 06:55:00+02:00,177356983,240056512
2021-05-30 07:00:00+02:00,197321197,268109072
2021-05-30 07:05:00+02:00,175615272,241772683
2021-05-30 07:10:00+02:00,197866887,269882401
2021-05-30 07:15:00+02:00,180017366,244986713
2021-05-30 07:20:00+02:00,188307319,257961146
2021-05-30 07:25:00+02:00,188036118,255971683
2021-05-30 07:30:00+02:00,182916050,246452234
2021-05-30 07:35:00+02:00,172728794,235657026
2021-05-30 07:40:00+02:00,174212009,235975144
2021-05-30 07:45:00+02:00,173262226,238541233
2021-05-30 07:50:00+02:00,170873708,235738754
2021-05-30 07:55:00+02:00,172752864,240248574
2021-05-30 08:00:00+02:00,176960356,240875514
2021-05-30 08:05:00+02:00,190107713,258400666
2021-05-30 08:10:00+02:00,175212177,234656500
2021-05-30 08:15:00+02:00,167424579,236670046
2021-05-30 08:20:00+02:00,165574861,225827139
2021-05-30 08:25:00+02:00,164779962,229638686
2021-05-30 08:30:00+02:00,171514393,229879401
2021-05-30 08:35:00+02:00,174068752,236577072
2021-05-30 08:40:00+02:00,166627047,226863170
2021-05-30 08:45:00+02:00,165848732,224693362
2021-05-30 08:50:00+02:00,169791628,219639799
2021-05-30 08:55:00+02:00,166249839,219622480
2021-05-30 09:00:00+02:00,163934018,214489251
2021-05-30 09:05:00+02:00,167476997,216968822
2021-05-30 09:10:00+02:00,167945040,219179012
2021-05-30 09:15:00+02:00,172242098,229575549
2021-05-30 09:20:00+02:00,161558955,216104157
2021-05-30 09:25:00+02:00,164258172,213983292
2021-05-30 09:30:00+02:00,168076891,221006481
2021-05-30 09:35:00+02:00,165572231,213152318
2021-05-30 09:40:00+02:00,170309698,225736645
2021-05-30 09:45:00+02:00,174645505,225374908
2021-05-30 09:50:00+02:00,174708466,220748023
2021-05-30 09:55:00+02:00,168858427,227125509
2021-05-30 10:00:00+02:00,171963680,228263087
2021-05-30 10:05:00+02:00,169446404,226427510
2021-05-30 10:10:00+02:00,161786447,221498501
2021-05-30 10:15:00+02:00,160550242,214707726
2021-05-30 10:20:00+02:00,174200281,223825104
2021-05-30 10:25:00+02:00,157586656,210352883
2021-05-30 10:30:00+02:00,172616700,225880992
2021-05-30 10:35:00+02:00,163799629,213768970
2021-05-30 10:40:00+02:00,162288335,218113758
2021-05-30 10:45:00+02:00,164596972,217335022
2021-05-30 10:50:00+02:00,159959293,208268297
2021-05-30 10:55:00+02:00,156944105,205032996
2021-05-30 11:00:00+02:00,157301983,206095798
2021-05-30 11:05:00+02:00,154818603,203057770
2021-05-30 11:10:00+02:00,154652369,203632863
2021-05-30 11:15:00+02:00,155649468,205079652
2021-05-30 11:20:00+02:00,154281261,200752327
2021-05-30 11:25:00+02:00,151532746,199732360
2021-05-30 11:30:00+02:00,160261349,204394755
2021-05-30 11:35:00+02:00,153473227,201345835
2021-05-30 11:40:00+02:00,155259861,207727516
2021-05-30 11:45:00+02:00,164103682,219724131
2021-05-30 11:50:00+02:00,167714469,225899970
2021-05-30 11:55:00+02:00,162979749,223667761
2021-05-30 12:00:00+02:00,163054362,219135506
2021-05-30 12:05:00+02:00,159765931,213358448
2021-05-30 12:10:00+02:00,166338388,219200838
2021-05-30 12:15:00+02:00,168170884,232094304
2021-05-30 12:20:00+02:00,155351958,214187222
2021-05-30 12:25:00+02:00,159963833,223368323
2021-05-30 12:30:00+02:00,159463230,222940525
2021-05-30 12:35:00+02:00,161357133,218541021
2021-05-30 12:40:00+02:00,164468127,227965773
2021-05-30 12:45:00+02:00,164367402,229327020
2021-05-30 12:50:00+02:00,157756998,219541981
2021-05-30 12:55:00+02:00,158072560,222222743
2021-05-30 13:00:00+02:00,158148050,219920965
2021-05-30 13:05:00+02:00,157793491,217946747
2021-05-30 13:10:00+02:00,164801557,231444672
2021-05-30 13:15:00+02:00,154904531,213747118
2021-05-30 13:20:00+02:00,161574090,220852719
2021-05-30 13:25:00+02:00,156463375,214731665
2021-05-30 13:30:00+02:00,172373459,237983762
2021-05-30 13:35:00+02:00,157471403,210335104
2021-05-30 13:40:00+02:00,157364315,212950410
2021-05-30 13:45:00+02:00,165204208,221774488
2021-05-30 13:50:00+02:00,167214287,227699702
2021-05-30 13:55:00+02:00,158085093,210359645
2021-05-30 14:00:00+02:00,160387981,208609200
2021-05-30 14:05:00+02:00,177413299,233757796
2021-05-30 14:10:00+02:00,157811092,214225667
2021-05-30 14:15:00+02:00,175061055,231876889
2021-05-30 14:20:00+02:00,154761138,211835998
2021-05-30 14:25:00+02:00,151396162,204969728
2021-05-30 14:30:00+02:00,158715228,214932906
2021-05-30 14:35:00+02:00,157621042,219310966
2021-05-30 14:40:00+02:00,157023885,217922967
2021-05-30 14:45:00+02:00,170000329,222188189
2021-05-30 14:50:00+02:00,166862208,210834254
2021-05-30 14:55:00+02:00,150471059,203724451
2021-05-30 15:00:00+02:00,163349425,210092972
2021-05-30 15:05:00+02:00,218683538,285047489
2021-05-30 15:10:00+02:00,300760562,371480929
2021-05-30 15:15:00+02:00,297711411,352386823
2021-05-30 15:20:00+02:00,294978557,369647751
2021-05-30 15:25:00+02:00,289235142,368884415
2021-05-30 15:30:00+02:00,290721042,359267061
2021-05-30 15:35:00+02:00,296824256,368115639
2021-05-30 15:40:00+02:00,303921247,395148661
2021-05-30 15:45:00+02:00,299417322,380746192
2021-05-30 15:50:00+02:00,304304352,413883115
2021-05-30 15:55:00+02:00,319587878,413592113
2021-05-30 16:00:00+02:00,305675252,393305580
2021-05-30 16:05:00+02:00,182660223,245157800
2021-05-30 16:10:00+02:00,174478920,233294451
2021-05-30 16:15:00+02:00,174246507,227101467
2021-05-30 16:20:00+02:00,167980184,221912061
2021-05-30 16:25:00+02:00,178520807,234138231
2021-05-30 16:30:00+02:00,179602606,238224393
2021-05-30 16:35:00+02:00,169567942,226093007
2021-05-30 16:40:00+02:00,166197181,223993845
2021-05-30 16:45:00+02:00,173257947,230150020
2021-05-30 16:50:00+02:00,179225469,237926145
2021-05-30 16:55:00+02:00,171643082,240190736
2021-05-30 17:00:00+02:00,173835156,230304348
2021-05-30 17:05:00+02:00,177160559,239659035
2021-05-30 17:10:00+02:00,177704128,241742243
2021-05-30 17:15:00+02:00,180270288,242948996
2021-05-30 17:20:00+02:00,196102397,265862301
2021-05-30 17:25:00+02:00,182271684,246853566
2021-05-30 17:30:00+02:00,189218534,254898258
2021-05-30 17:35:00+02:00,191464377,253082794
2021-05-30 17:40:00+02:00,180882091,245748445
2021-05-30 17:45:00+02:00,173310659,233344316
2021-05-30 17:50:00+02:00,174143938,238582932
2021-05-30 17:55:00+02:00,179093863,240910153
2021-05-30 18:00:00+02:00,182867208,249310948
2021-05-30 18:05:00+02:00,200835678,268393193
2021-05-30 18:10:00+02:00,171914711,237255631
2021-05-30 18:15:00+02:00,173143260,235079338
2021-05-30 18:20:00+02:00,188425713,257220855
2021-05-30 18:25:00+02:00,185599549,259260554
2021-05-30 18:30:00+02:00,182772008,250709220
2021-05-30 18:35:00+02:00,177669745,251253010
2021-05-30 18:40:00+02:00,174461201,231359636
2021-05-30 18:45:00+02:00,169229824,232410340
2021-05-30 18:50:00+02:00,162313746,219420324
2021-05-30 18:55:00+02:00,173251904,238752466
2021-05-30 19:00:00+02:00,166953021,229413313
2021-05-30 19:05:00+02:00,171961083,233830568
2021-05-30 19:10:00+02:00,179863695,246627057
2021-05-30 19:15:00+02:00,172034903,232569982
2021-05-30 19:20:00+02:00,192896351,259397002
2021-05-30 19:25:00+02:00,169290554,231381027
2021-05-30 19:30:00+02:00,167191689,234622932
2021-05-30 19:35:00+02:00,167593036,230828592
2021-05-30 19:40:00+02:00,169455228,228595643
2021-05-30 19:45:00+02:00,167930424,223969526
2021-05-30 19:50:00+02:00,164239811,223357571
2021-05-30 19:55:00+02:00,166257981,228160881
2021-05-30 20:00:00+02:00,175961608,235456533
2021-05-30 20:05:00+02:00,158973308,207362425
2021-05-30 20:10:00+02:00,161071029,210525555
2021-05-30 20:15:00+02:00,174790834,226647148
2021-05-30 20:20:00+02:00,158819397,208220318
2021-05-30 20:25:00+02:00,161136122,206111540
2021-05-30 20:30:00+02:00,166705840,217662844
2021-05-30 20:35:00+02:00,159938296,214103987
2021-05-30 20:40:00+02:00,157389878,206922318
2021-05-30 20:45:00+02:00,161579871,215950916
2021-05-30 20:50:00+02:00,168215739,218400056
2021-05-30 20:55:00+02:00,164672139,215164852
2021-05-30 21:00:00+02:00,160130625,216871188
2021-05-30 21:05:00+02:00,175447623,233199060
2021-05-30 21:10:00+02:00,171244324,232617944
2021-05-30 21:15:00+02:00,168132993,231228428
2021-05-30 21:20:00+02:00,165943827,217102302
2021-05-30 21:25:00+02:00,164145097,204196988
2021-05-30 21:30:00+02:00,166754760,224445834
2021-05-30 21:35:00+02:00,164211610,218306817
2021-05-30 21:40:00+02:00,163276482,212431025
2021-05-30 21:45:00+02:00,163611278,212162700
2021-05-30 21:50:00+02:00,180194660,226885163
2021-05-30 21:55:00+02:00,171931929,219804504
2021-05-30 22:00:00+02:00,176905502,228445498
2021-05-30 22:05:00+02:00,177754820,221245427
2021-05-30 22:10:00+02:00,168094060,218318970
2021-05-30 22:15:00+02:00,171914799,220636421
2021-05-30 22:20:00+02:00,182878436,222366660
2021-05-30 22:25:00+02:00,182780776,236551138
2021-05-30 22:30:00+02:00,174670222,224542280
2021-05-30 22:35:00+02:00,176389067,239365266
2021-05-30 22:40:00+02:00,168419780,219794614
2021-05-30 22:45:00+02:00,169925051,220831928
2021-05-30 22:50:00+02:00,162586592,214726139
2021-05-30 22:55:00+02:00,167053045,209673564
2021-05-30 23:00:00+02:00,171507707,221666119
2021-05-30 23:05:00+02:00,161282763,212614125
2021-05-30 23:10:00+02:00,158984566,208982561
2021-05-30 23:15:00+02:00,166180682,207290514
2021-05-30 23:20:00+02:00,156970878,208537604
2021-05-30 23:25:00+02:00,157525956,206159356
2021-05-30 23:30:00+02:00,157790733,194851117
2021-05-30 23:35:00+02:00,159255892,200750540
2021-05-30 23:40:00+02:00,158697487,205117284
2021-05-30 23:45:00+02:00,154569281,201622400
2021-05-30 23:50:00+02:00,166864706,222857394
2021-05-30 23:55:00+02:00,197191504,239330313
2021-05-31 00:00:00+02:00,177482888,239016129
2021-05-31 00:05:00+02:00,178689213,236436801
2021-05-31 00:10:00+02:00,178796659,230785182
2021-05-31 00:15:00+02:00,175482187,232735390
2021-05-31 00:20:00+02:00,169803859,221739978
2021-05-31 00:25:00+02:00,178942405,231506375
2021-05-31 00:30:00+02:00,194750159,264775336
2021-05-31 00:35:00+02:00,173321537,233821999
2021-05-31 00:40:00+02:00,178249845,244505918
2021-05-31 00:45:00+02:00,170828463,236029815
2021-05-31 00:50:00+02:00,180558150,239813926
2021-05-31 00:55:00+02:00,176602265,237633956
2021-05-31 01:00:00+02:00,172305786,224511935
2021-05-31 01:05:00+02:00,182187847,235240018
2021-05-31 01:10:00+02:00,176429897,227926933
2021-05-31 01:15:00+02:00,178351685,243388782
2021-05-31 01:20:00+02:00,164222221,216344829
2021-05-31 01:25:00+02:00,178884569,232703020
2021-05-31 01:30:00+02:00,170920872,226123615
2021-05-31 01:35:00+02:00,174070819,230940168
2021-05-31 01:40:00+02:00,177291214,236829815
2021-05-31 01:45:00+02:00,169777574,227347510
2021-05-31 01:50:00+02:00,167572423,219501920
2021-05-31 01:55:00+02:00,170994137,232312062
2021-05-31 02:00:00+02:00,183505349,242635669
2021-05-31 02:05:00+02:00,183053583,246138406
2021-05-31 02:10:00+02:00,182390661,234363340
2021-05-31 02:15:00+02:00,179132763,239191567
2021-05-31 02:20:00+02:00,178729400,233317681
2021-05-31 02:25:00+02:00,168500342,216602284
2021-05-31 02:30:00+02:00,175668817,225157775
2021-05-31 02:35:00+02:00,177830969,232963430
2021-05-31 02:40:00+02:00,163407148,210166827
2021-05-31 02:45:00+02:00,168038123,215595976
2021-05-31 02:50:00+02:00,161421294,203241061
2021-05-31 02:55:00+02:00,163018550,209968029
2021-05-31 03:00:00+02:00,162825943,207918344
2021-05-31 03:05:00+02:00,166973663,213144762
2021-05-31 03:10:00+02:00,167028469,214891840
2021-05-31 03:15:00+02:00,172578271,224153230
2021-05-31 03:20:00+02:00,167799907,222620149
2021-05-31 03:25:00+02:00,163367007,217771811
2021-05-31 03:30:00+02:00,166836846,214377020
2021-05-31 03:35:00+02:00,170027505,220065402
2021-05-31 03:40:00+02:00,169880999,220902886
2021-05-31 03:45:00+02:00,174058662,221601319
2021-05-31 03:50:00+02:00,172098203,231091122
2021-05-31 03:55:00+02:00,171437389,228789600
2021-05-31 04:00:00+02:00,177088557,229934939
2021-05-31 04:05:00+02:00,172737248,230655944
2021-05-31 04:10:00+02:00,177163298,234127969
2021-05-31 04:15:00+02:00,185416993,240166411
2021-05-31 04:20:00+02:00,191346288,265741199
2021-05-31 04:25:00+02:00,186412417,247588052
2021-05-31 04:30:00+02:00,186823793,255958672
2021-05-31 04:35:00+02:00,184288051,239724198
2021-05-31 04:40:00+02:00,182620802,244462066
2021-05-31 04:45:00+02:00,184195830,244713843
2021-05-31 04:50:00+02:00,185030763,243467394
2021-05-31 04:55:00+02:00,194794055,250848525
2021-05-31 05:00:00+02:00,206271265,279960453
2021-05-31 05:05:00+02:00,193673000,257048043
2021-05-31 05:10:00+02:00,194325942,254371067
2021-05-31 05:15:00+02:00,188953212,256160978
2021-05-31 05:20:00+02:00,181651361,247558477
2021-05-31 05:25:00+02:00,184161423,245815509
2021-05-31 05:30:00+02:00,188652971,245903607
2021-05-31 05:35:00+02:00,184846737,250696299
2021-05-31 05:40:00+02:00,188438332,249759602
2021-05-31 05:45:00+02:00,183385984,241842027
2021-05-31 05:50:00+02:00,197460059,264471274
2021-05-31 05:55:00+02:00,181859995,248609050
2021-05-31 06:00:00+02:00,179437031,235906424
2021-05-31 06:05:00+02:00,177634876,234445570
2021-05-31 06:10:00+02:00,186375431,248851844
2021-05-31 06:15:00+02:00,181711931,241675653
2021-05-31 06:20:00+02:00,179496896,242414641
2021-05-31 06:25:00+02:00,185012346,248641391
2021-05-31 06:30:00+02:00,188166477,258679286
2021-05-31 06:35:00+02:00,189941796,266600876
2021-05-31 06:40:00+02:00,189602886,262539862
2021-05-31 06:45:00+02:00,187135739,266737499
2021-05-31 06:50:00+02:00,191421846,276332848
2021-05-31 06:55:00+02:00,182137999,259102535
2021-05-31 07:00:00+02:00,190443767,269553985
2021-05-31 07:05:00+02:00,194662688,277237536
2021-05-31 07:10:00+02:00,204069699,285849492
2021-05-31 07:15:00+02:00,212834853,300652722
2021-05-31 07:20:00+02:00,190428442,273025969
2021-05-31 07:25:00+02:00,200014820,289786452
2021-05-31 07:30:00+02:00,201519958,289625786
2021-05-31 07:35:00+02:00,210632576,292972876
2021-05-31 07:40:00+02:00,197448250,278600843
2021-05-31 07:45:00+02:00,192510485,271828201
2021-05-31 07:50:00+02:00,191902174,273639157
2021-05-31 07:55:00+02:00,198701942,284208803
2021-05-31 08:00:00+02:00,269973932,388864852
2021-05-31 08:05:00+02:00,230312685,316348228
2021-05-31 08:10:00+02:00,202034019,275257379
2021-05-31 08:15:00+02:00,198736398,282758844
2021-05-31 08:20:00+02:00,192152896,262853073
2021-05-31 08:25:00+02:00,191624613,271553436
2021-05-31 08:30:00+02:00,199483517,275462487
2021-05-31 08:35:00+02:00,206745627,286242248
2021-05-31 08:40:00+02:00,196878391,272067701
2021-05-31 08:45:00+02:00,192075346,265589447
2021-05-31 08:50:00+02:00,201623256,270006232
2021-05-31 08:55:00+02:00,190516847,244693320
2021-05-31 09:00:00+02:00,191298040,247443553
2021-05-31 09:05:00+02:00,191997725,255965673
2021-05-31 09:10:00+02:00,206155546,274976491
2021-05-31 09:15:00+02:00,189963415,257044643
2021-05-31 09:20:00+02:00,197947980,265441871
2021-05-31 09:25:00+02:00,195612883,257579585
2021-05-31 09:30:00+02:00,186832947,248496809
2021-05-31 09:35:00+02:00,193507697,264714227
2021-05-31 09:40:00+02:00,192563999,258192098
2021-05-31 09:45:00+02:00,187004454,253929171
2021-05-31 09:50:00+02:00,211596600,292343892
2021-05-31 09:55:00+02:00,195451004,258707886
2021-05-31 10:00:00+02:00,209860389,284364037
2021-05-31 10:05:00+02:00,206063610,279688358
2021-05-31 10:10:00+02:00,201083000,281028969
2021-05-31 10:15:00+02:00,201123117,272680573
2021-05-31 10:20:00+02:00,209631059,283293387
2021-05-31 10:25:00+02:00,206987772,284142387
2021-05-31 10:30:00+02:00,205811339,276654799
2021-05-31 10:35:00+02:00,202747139,277354266
2021-05-31 10:40:00+02:00,196637739,266477550
2021-05-31 10:45:00+02:00,197696487,265406280
2021-05-31 10:50:00+02:00,191929500,256261798
2021-05-31 10:55:00+02:00,201166439,270199720
2021-05-31 11:00:00+02:00,207140832,285505418
2021-05-31 11:05:00+02:00,208574899,277828925
2021-05-31 11:10:00+02:00,205143510,274359674
2021-05-31 11:15:00+02:00,204264960,276495928
2021-05-31 11:20:00+02:00,193893800,264487570
2021-05-31 11:25:00+02:00,193544540,268066348
2021-05-31 11:30:00+02:00,196019436,271864723
